parking_id,capacity,occupancy,timestamp,occupancy_ratio,lag30_ratio,lag60_ratio,delta30_ratio,delta60_ratio,hour_sin,hour_cos,weekday,is_weekend,desired_future_time,future_timestamp,future_occupancy,future_capacity,future_occupancy_ratio,currently_saturated,future_saturated,will_become_saturated_soon,target_offset_minutes
BHMNCPLDH01,720,223,2016-11-05 09:59:37,0.30972222222222223,0.2875,0.2625,0.022222222222222254,0.04722222222222222,0.5037739770455264,-0.8638355052043957,5,1,2016-11-05 10:29:37,2016-11-05 10:33:38,242.0,720.0,0.33611111111111114,False,0,0,34.016666666666666
NIA South,788,18,2016-11-05 09:59:37,0.02284263959390863,0.008883248730964468,0.007614213197969543,0.013959390862944161,0.015228426395939085,0.5037739770455264,-0.8638355052043957,5,1,2016-11-05 10:29:37,2016-11-05 10:33:38,36.0,788.0,0.04568527918781726,False,0,0,34.016666666666666
Others-CCCPS119a,2803,183,2016-11-05 09:59:37,0.06528719229397074,0.04352479486264716,0.03317873706742776,0.021762397431323584,0.03210845522654299,0.5037739770455264,-0.8638355052043957,5,1,2016-11-05 10:29:37,2016-11-05 10:33:38,239.0,2803.0,0.08526578665715305,False,0,0,34.016666666666666
BHMBRCBRG01,1010,606,2016-11-05 09:59:37,0.6,0.47227722772277225,0.3346534653465347,0.12772277227722773,0.2653465346534653,0.5037739770455264,-0.8638355052043957,5,1,2016-11-05 10:29:37,2016-11-05 10:33:38,814.0,1010.0,0.805940594059406,False,0,0,34.016666666666666
BHMBRCBRG03,849,215,2016-11-05 09:59:37,0.25323910482921086,0.2061248527679623,0.14840989399293286,0.04711425206124856,0.104829210836278,0.5037739770455264,-0.8638355052043957,5,1,2016-11-05 10:29:37,2016-11-05 10:33:38,263.0,849.0,0.30977620730270905,False,0,0,34.016666666666666
Shopping,1920,468,2016-11-05 09:59:37,0.24375,0.22395833333333334,0.2,0.019791666666666652,0.04374999999999998,0.5037739770455264,-0.8638355052043957,5,1,2016-11-05 10:29:37,2016-11-05 10:33:38,516.0,1920.0,0.26875,False,0,0,34.016666666666666
BHMEURBRD01,470,122,2016-11-05 09:59:37,0.25957446808510637,0.23617021276595745,0.225531914893617,0.023404255319148914,0.034042553191489355,0.5037739770455264,-0.8638355052043957,5,1,2016-11-05 10:29:37,2016-11-05 10:33:38,143.0,470.0,0.30425531914893617,False,0,0,34.016666666666666
BHMBCCPST01,317,125,2016-11-05 09:59:37,0.3943217665615142,0.3470031545741325,0.30914826498422715,0.04731861198738169,0.08517350157728704,0.5037739770455264,-0.8638355052043957,5,1,2016-11-05 10:29:37,2016-11-05 10:33:38,153.0,317.0,0.48264984227129337,False,0,0,34.016666666666666
Others-CCCPS133,4675,1534,2016-11-05 09:59:37,0.3281283422459893,0.26737967914438504,0.2081283422459893,0.06074866310160426,0.12,0.5037739770455264,-0.8638355052043957,5,1,2016-11-05 10:29:37,2016-11-05 10:33:38,1948.0,4675.0,0.41668449197860963,False,0,0,34.016666666666666
Others-CCCPS98,3103,476,2016-11-05 09:59:37,0.15339993554624556,0.1453432162423461,0.14212052852078633,0.008056719303899451,0.011279407025459237,0.5037739770455264,-0.8638355052043957,5,1,2016-11-05 10:29:37,2016-11-05 10:33:38,516.0,3103.0,0.16629068643248468,False,0,0,34.016666666666666
BHMNCPNST01,485,177,2016-11-05 09:59:37,0.3649484536082474,0.3628865979381443,0.3525773195876289,0.0020618556701030855,0.012371134020618513,0.5037739770455264,-0.8638355052043957,5,1,2016-11-05 10:29:37,2016-11-05 10:33:38,179.0,485.0,0.36907216494845363,False,0,0,34.016666666666666
BHMMBMMBX01,687,278,2016-11-05 09:59:37,0.40465793304221254,0.38282387190684136,0.37700145560407566,0.021834061135371174,0.027656477438136873,0.5037739770455264,-0.8638355052043957,5,1,2016-11-05 10:29:37,2016-11-05 10:33:38,290.0,687.0,0.42212518195050946,False,0,0,34.016666666666666
Others-CCCPS135a,3883,843,2016-11-05 09:59:37,0.2171001802729848,0.19649755343806335,0.17847025495750707,0.02060262683492145,0.03862992531547774,0.5037739770455264,-0.8638355052043957,5,1,2016-11-05 10:29:37,2016-11-05 10:33:38,927.0,3883.0,0.23873293844965232,False,0,0,34.016666666666666
BHMBCCTHL01,387,162,2016-11-05 09:59:37,0.4186046511627907,0.2842377260981912,0.21188630490956073,0.13436692506459952,0.20671834625323,0.5037739770455264,-0.8638355052043957,5,1,2016-11-05 10:29:37,2016-11-05 10:33:38,192.0,387.0,0.49612403100775193,False,0,0,34.016666666666666
BHMBCCMKT01,577,135,2016-11-05 09:59:37,0.2339688041594454,0.1559792027729636,0.1022530329289428,0.07798960138648181,0.1317157712305026,0.5037739770455264,-0.8638355052043957,5,1,2016-11-05 10:29:37,2016-11-05 10:33:38,181.0,577.0,0.31369150779896016,False,0,0,34.016666666666666
BHMNCPHST01,1200,245,2016-11-05 09:59:37,0.20416666666666666,0.18583333333333332,0.1625,0.01833333333333334,0.04166666666666666,0.5037739770455264,-0.8638355052043957,5,1,2016-11-05 10:29:37,2016-11-05 10:33:38,274.0,1200.0,0.22833333333333333,False,0,0,34.016666666666666
BHMEURBRD02,220,68,2016-11-05 09:59:37,0.3090909090909091,0.3,0.2909090909090909,0.009090909090909094,0.018181818181818188,0.5037739770455264,-0.8638355052043957,5,1,2016-11-05 10:29:37,2016-11-05 10:33:38,69.0,220.0,0.31363636363636366,False,0,0,34.016666666666666
Bull Ring,3053,1033,2016-11-05 09:59:37,0.33835571568948575,0.25253848673435964,0.168686537831641,0.08581722895512611,0.16966917785784474,0.5037739770455264,-0.8638355052043957,5,1,2016-11-05 10:29:37,2016-11-05 10:33:38,1416.0,3053.0,0.46380609236816245,False,0,0,34.016666666666666
Others-CCCPS105a,2009,663,2016-11-05 09:59:37,0.33001493280238925,0.2931806869089099,0.26879044300647087,0.036834245893479334,0.06122448979591838,0.5037739770455264,-0.8638355052043957,5,1,2016-11-05 10:29:37,2016-11-05 10:33:38,724.0,2009.0,0.36037829766052765,False,0,0,34.016666666666666
BHMBRCBRG02,1194,212,2016-11-05 09:59:37,0.17755443886097153,0.09966499162479062,0.04271356783919598,0.07788944723618091,0.13484087102177555,0.5037739770455264,-0.8638355052043957,5,1,2016-11-05 10:29:37,2016-11-05 10:33:38,339.0,1194.0,0.28391959798994976,False,0,0,34.016666666666666
Shopping,1920,516,2016-11-05 10:33:38,0.26875,0.24375,0.22395833333333334,0.024999999999999994,0.044791666666666646,0.3705574375098363,-0.9288095528719242,5,1,2016-11-05 11:03:38,2016-11-05 10:59:39,551.0,1920.0,0.2869791666666667,False,0,0,26.016666666666666
NIA Car Parks,1268,46,2016-11-05 10:33:38,0.03627760252365931,0.015772870662460567,0.008675078864353312,0.020504731861198743,0.027602523659305996,0.3705574375098363,-0.9288095528719242,5,1,2016-11-05 11:03:38,2016-11-05 10:59:39,64.0,1268.0,0.050473186119873815,False,0,0,26.016666666666666
BHMBCCPST01,317,153,2016-11-05 10:33:38,0.48264984227129337,0.3943217665615142,0.3470031545741325,0.08832807570977919,0.13564668769716087,0.3705574375098363,-0.9288095528719242,5,1,2016-11-05 11:03:38,2016-11-05 10:59:39,163.0,317.0,0.5141955835962145,False,0,0,26.016666666666666
BHMNCPPLS01,450,63,2016-11-05 10:33:38,0.14,0.10222222222222223,0.08888888888888889,0.037777777777777785,0.05111111111111112,0.3705574375098363,-0.9288095528719242,5,1,2016-11-05 11:03:38,2016-11-05 10:59:39,69.0,450.0,0.15333333333333332,False,0,0,26.016666666666666
NIA South,788,36,2016-11-05 10:33:38,0.04568527918781726,0.02284263959390863,0.008883248730964468,0.02284263959390863,0.03680203045685279,0.3705574375098363,-0.9288095528719242,5,1,2016-11-05 11:03:38,2016-11-05 10:59:39,55.0,788.0,0.06979695431472081,False,0,0,26.016666666666666
BHMNCPLDH01,720,242,2016-11-05 10:33:38,0.33611111111111114,0.30972222222222223,0.2875,0.026388888888888906,0.04861111111111116,0.3705574375098363,-0.9288095528719242,5,1,2016-11-05 11:03:38,2016-11-05 10:59:39,254.0,720.0,0.3527777777777778,False,0,0,26.016666666666666
Bull Ring,3053,1416,2016-11-05 10:33:38,0.46380609236816245,0.33835571568948575,0.25253848673435964,0.1254503766786767,0.2112676056338028,0.3705574375098363,-0.9288095528719242,5,1,2016-11-05 11:03:38,2016-11-05 10:59:39,1605.0,3053.0,0.5257124140189977,False,0,0,26.016666666666666
BHMBCCSNH01,863,284,2016-11-05 10:33:38,0.3290845886442642,0.2769409038238702,0.22363847045191193,0.052143684820394,0.10544611819235228,0.3705574375098363,-0.9288095528719242,5,1,2016-11-05 11:03:38,2016-11-05 10:59:39,320.0,863.0,0.3707995365005794,False,0,0,26.016666666666666
BHMBRCBRG01,1010,814,2016-11-05 10:33:38,0.805940594059406,0.6,0.47227722772277225,0.205940594059406,0.33366336633663374,0.3705574375098363,-0.9288095528719242,5,1,2016-11-05 11:03:38,2016-11-05 10:59:39,868.0,1010.0,0.8594059405940594,False,0,0,26.016666666666666
BHMEURBRD01,470,143,2016-11-05 10:33:38,0.30425531914893617,0.25957446808510637,0.23617021276595745,0.044680851063829796,0.06808510638297871,0.3705574375098363,-0.9288095528719242,5,1,2016-11-05 11:03:38,2016-11-05 10:59:39,152.0,470.0,0.32340425531914896,False,0,0,26.016666666666666
BHMEURBRD02,220,69,2016-11-05 10:33:38,0.31363636363636366,0.3090909090909091,0.3,0.004545454545454575,0.013636363636363669,0.3705574375098363,-0.9288095528719242,5,1,2016-11-05 11:03:38,2016-11-05 10:59:39,68.0,220.0,0.3090909090909091,False,0,0,26.016666666666666
BHMMBMMBX01,687,290,2016-11-05 10:33:38,0.42212518195050946,0.40465793304221254,0.38282387190684136,0.01746724890829693,0.0393013100436681,0.3705574375098363,-0.9288095528719242,5,1,2016-11-05 11:03:38,2016-11-05 10:59:39,306.0,687.0,0.44541484716157204,False,0,0,26.016666666666666
BHMBCCMKT01,577,181,2016-11-05 10:33:38,0.31369150779896016,0.2339688041594454,0.1559792027729636,0.07972270363951475,0.15771230502599656,0.3705574375098363,-0.9288095528719242,5,1,2016-11-05 11:03:38,2016-11-05 10:59:39,224.0,577.0,0.3882149046793761,False,0,0,26.016666666666666
Others-CCCPS133,4675,1948,2016-11-05 10:33:38,0.41668449197860963,0.3281283422459893,0.26737967914438504,0.08855614973262033,0.1493048128342246,0.3705574375098363,-0.9288095528719242,5,1,2016-11-05 11:03:38,2016-11-05 10:59:39,2166.0,4675.0,0.4633155080213904,False,0,0,26.016666666666666
Others-CCCPS98,3103,516,2016-11-05 10:33:38,0.16629068643248468,0.15339993554624556,0.1453432162423461,0.012890750886239116,0.020947470190138567,0.3705574375098363,-0.9288095528719242,5,1,2016-11-05 11:03:38,2016-11-05 10:59:39,557.0,3103.0,0.1795037060908798,False,0,0,26.016666666666666
Others-CCCPS8,1322,434,2016-11-05 10:33:38,0.32829046898638425,0.29122541603630864,0.24659606656580937,0.037065052950075617,0.08169440242057488,0.3705574375098363,-0.9288095528719242,5,1,2016-11-05 11:03:38,2016-11-05 10:59:39,459.0,1322.0,0.3472012102874433,False,0,0,26.016666666666666
Broad Street,690,212,2016-11-05 10:33:38,0.3072463768115942,0.2753623188405797,0.2565217391304348,0.03188405797101451,0.050724637681159424,0.3705574375098363,-0.9288095528719242,5,1,2016-11-05 11:03:38,2016-11-05 10:59:39,220.0,690.0,0.3188405797101449,False,0,0,26.016666666666666
BHMNCPHST01,1200,274,2016-11-05 10:33:38,0.22833333333333333,0.20416666666666666,0.18583333333333332,0.02416666666666667,0.04250000000000001,0.3705574375098363,-0.9288095528719242,5,1,2016-11-05 11:03:38,2016-11-05 10:59:39,297.0,1200.0,0.2475,False,0,0,26.016666666666666
BHMBRCBRG02,1194,339,2016-11-05 10:33:38,0.28391959798994976,0.17755443886097153,0.09966499162479062,0.10636515912897823,0.18425460636515914,0.3705574375098363,-0.9288095528719242,5,1,2016-11-05 11:03:38,2016-11-05 10:59:39,461.0,1194.0,0.3860971524288107,False,0,0,26.016666666666666
Others-CCCPS135a,3883,927,2016-11-05 10:33:38,0.23873293844965232,0.2171001802729848,0.19649755343806335,0.021632758176667516,0.042235385011588966,0.3705574375098363,-0.9288095528719242,5,1,2016-11-05 11:03:38,2016-11-05 10:59:39,992.0,3883.0,0.255472572753026,False,0,0,26.016666666666666
Others-CCCPS202,2937,583,2016-11-05 10:33:38,0.19850187265917604,0.1801157643854273,0.15764385427306776,0.01838610827374873,0.04085801838610828,0.3705574375098363,-0.9288095528719242,5,1,2016-11-05 11:03:38,2016-11-05 10:59:39,610.0,2937.0,0.2076949267960504,False,0,0,26.016666666666666
Others-CCCPS105a,2009,724,2016-11-05 10:33:38,0.36037829766052765,0.33001493280238925,0.2931806869089099,0.030363364858138397,0.06719761075161773,0.3705574375098363,-0.9288095528719242,5,1,2016-11-05 11:03:38,2016-11-05 10:59:39,765.0,2009.0,0.38078646092583374,False,0,0,26.016666666666666
Others-CCCPS119a,2803,239,2016-11-05 10:33:38,0.08526578665715305,0.06528719229397074,0.04352479486264716,0.019978594363182306,0.04174099179450589,0.3705574375098363,-0.9288095528719242,5,1,2016-11-05 11:03:38,2016-11-05 10:59:39,269.0,2803.0,0.09596860506600072,False,0,0,26.016666666666666
BHMNCPNST01,485,179,2016-11-05 10:33:38,0.36907216494845363,0.3649484536082474,0.3628865979381443,0.004123711340206226,0.006185567010309312,0.3705574375098363,-0.9288095528719242,5,1,2016-11-05 11:03:38,2016-11-05 10:59:39,186.0,485.0,0.3835051546391753,False,0,0,26.016666666666666
BHMBRCBRG03,849,263,2016-11-05 10:33:38,0.30977620730270905,0.25323910482921086,0.2061248527679623,0.05653710247349819,0.10365135453474675,0.3705574375098363,-0.9288095528719242,5,1,2016-11-05 11:03:38,2016-11-05 10:59:39,276.0,849.0,0.3250883392226148,False,0,0,26.016666666666666
BHMBCCTHL01,387,192,2016-11-05 10:33:38,0.49612403100775193,0.4186046511627907,0.2842377260981912,0.07751937984496121,0.21188630490956073,0.3705574375098363,-0.9288095528719242,5,1,2016-11-05 11:03:38,2016-11-05 10:59:39,204.0,387.0,0.5271317829457365,False,0,0,26.016666666666666
Others-CCCPS105a,2009,765,2016-11-05 10:59:39,0.38078646092583374,0.36037829766052765,0.33001493280238925,0.02040816326530609,0.05077152812344449,0.2630312144579752,-0.9647873238288129,5,1,2016-11-05 11:29:39,2016-11-05 11:26:38,834.0,2009.0,0.41513190642110503,False,0,0,26.983333333333334
BHMEURBRD02,220,68,2016-11-05 10:59:39,0.3090909090909091,0.31363636363636366,0.3090909090909091,-0.004545454545454575,0.0,0.2630312144579752,-0.9647873238288129,5,1,2016-11-05 11:29:39,2016-11-05 11:26:38,65.0,220.0,0.29545454545454547,False,0,0,26.983333333333334
Bull Ring,3053,1605,2016-11-05 10:59:39,0.5257124140189977,0.46380609236816245,0.33835571568948575,0.06190632165083526,0.18735669832951196,0.2630312144579752,-0.9647873238288129,5,1,2016-11-05 11:29:39,2016-11-05 11:26:38,1874.0,3053.0,0.6138224697019325,False,0,0,26.983333333333334
NIA Car Parks,1268,64,2016-11-05 10:59:39,0.050473186119873815,0.03627760252365931,0.015772870662460567,0.014195583596214506,0.03470031545741325,0.2630312144579752,-0.9647873238288129,5,1,2016-11-05 11:29:39,2016-11-05 11:26:38,77.0,1268.0,0.06072555205047318,False,0,0,26.983333333333334
Others-CCCPS133,4675,2166,2016-11-05 10:59:39,0.4633155080213904,0.41668449197860963,0.3281283422459893,0.04663101604278075,0.13518716577540107,0.2630312144579752,-0.9647873238288129,5,1,2016-11-05 11:29:39,2016-11-05 11:26:38,2472.0,4675.0,0.5287700534759359,False,0,0,26.983333333333334
Others-CCCPS135a,3883,992,2016-11-05 10:59:39,0.255472572753026,0.23873293844965232,0.2171001802729848,0.016739634303373663,0.03837239248004118,0.2630312144579752,-0.9647873238288129,5,1,2016-11-05 11:29:39,2016-11-05 11:26:38,1055.0,3883.0,0.27169714138552664,False,0,0,26.983333333333334
BHMBCCMKT01,577,224,2016-11-05 10:59:39,0.3882149046793761,0.31369150779896016,0.2339688041594454,0.07452339688041593,0.15424610051993068,0.2630312144579752,-0.9647873238288129,5,1,2016-11-05 11:29:39,2016-11-05 11:26:38,243.0,577.0,0.42114384748700173,False,0,0,26.983333333333334
Broad Street,690,220,2016-11-05 10:59:39,0.3188405797101449,0.3072463768115942,0.2753623188405797,0.011594202898550676,0.04347826086956519,0.2630312144579752,-0.9647873238288129,5,1,2016-11-05 11:29:39,2016-11-05 11:26:38,220.0,690.0,0.3188405797101449,False,0,0,26.983333333333334
BHMMBMMBX01,687,306,2016-11-05 10:59:39,0.44541484716157204,0.42212518195050946,0.40465793304221254,0.02328966521106257,0.0407569141193595,0.2630312144579752,-0.9647873238288129,5,1,2016-11-05 11:29:39,2016-11-05 11:26:38,318.0,687.0,0.462882096069869,False,0,0,26.983333333333334
BHMNCPLDH01,720,254,2016-11-05 10:59:39,0.3527777777777778,0.33611111111111114,0.30972222222222223,0.016666666666666663,0.04305555555555557,0.2630312144579752,-0.9647873238288129,5,1,2016-11-05 11:29:39,2016-11-05 11:26:38,271.0,720.0,0.3763888888888889,False,0,0,26.983333333333334
BHMBCCTHL01,387,204,2016-11-05 10:59:39,0.5271317829457365,0.49612403100775193,0.4186046511627907,0.03100775193798455,0.10852713178294576,0.2630312144579752,-0.9647873238288129,5,1,2016-11-05 11:29:39,2016-11-05 11:26:38,236.0,387.0,0.6098191214470284,False,0,0,26.983333333333334
Others-CCCPS119a,2803,269,2016-11-05 10:59:39,0.09596860506600072,0.08526578665715305,0.06528719229397074,0.010702818408847667,0.030681412772029973,0.2630312144579752,-0.9647873238288129,5,1,2016-11-05 11:29:39,2016-11-05 11:26:38,314.0,2803.0,0.11202283267927221,False,0,0,26.983333333333334
BHMNCPNST01,485,186,2016-11-05 10:59:39,0.3835051546391753,0.36907216494845363,0.3649484536082474,0.014432989690721654,0.01855670103092788,0.2630312144579752,-0.9647873238288129,5,1,2016-11-05 11:29:39,2016-11-05 11:26:38,187.0,485.0,0.38556701030927837,False,0,0,26.983333333333334
BHMEURBRD01,470,152,2016-11-05 10:59:39,0.32340425531914896,0.30425531914893617,0.25957446808510637,0.019148936170212794,0.06382978723404259,0.2630312144579752,-0.9647873238288129,5,1,2016-11-05 11:29:39,2016-11-05 11:26:38,155.0,470.0,0.32978723404255317,False,0,0,26.983333333333334
NIA South,788,55,2016-11-05 10:59:39,0.06979695431472081,0.04568527918781726,0.02284263959390863,0.024111675126903556,0.046954314720812185,0.2630312144579752,-0.9647873238288129,5,1,2016-11-05 11:29:39,2016-11-05 11:26:38,69.0,788.0,0.08756345177664974,False,0,0,26.983333333333334
BHMBRCBRG03,849,276,2016-11-05 10:59:39,0.3250883392226148,0.30977620730270905,0.25323910482921086,0.01531213191990577,0.07184923439340396,0.2630312144579752,-0.9647873238288129,5,1,2016-11-05 11:29:39,2016-11-05 11:26:38,328.0,849.0,0.38633686690223795,False,0,0,26.983333333333334
BHMBCCSNH01,863,320,2016-11-05 10:59:39,0.3707995365005794,0.3290845886442642,0.2769409038238702,0.04171494785631519,0.09385863267670919,0.2630312144579752,-0.9647873238288129,5,1,2016-11-05 11:29:39,2016-11-05 11:26:38,337.0,863.0,0.3904982618771727,False,0,0,26.983333333333334
BHMBRCBRG01,1010,868,2016-11-05 10:59:39,0.8594059405940594,0.805940594059406,0.6,0.0534653465346534,0.2594059405940594,0.2630312144579752,-0.9647873238288129,5,1,2016-11-05 11:29:39,2016-11-05 11:26:38,981.0,1010.0,0.9712871287128713,False,1,1,26.983333333333334
Others-CCCPS202,2937,610,2016-11-05 10:59:39,0.2076949267960504,0.19850187265917604,0.1801157643854273,0.009193054136874351,0.02757916241062308,0.2630312144579752,-0.9647873238288129,5,1,2016-11-05 11:29:39,2016-11-05 11:26:38,643.0,2937.0,0.21893088185223017,False,0,0,26.983333333333334
BHMNCPHST01,1200,297,2016-11-05 10:59:39,0.2475,0.22833333333333333,0.20416666666666666,0.019166666666666665,0.043333333333333335,0.2630312144579752,-0.9647873238288129,5,1,2016-11-05 11:29:39,2016-11-05 11:26:38,333.0,1200.0,0.2775,False,0,0,26.983333333333334
BHMBCCPST01,317,163,2016-11-05 10:59:39,0.5141955835962145,0.48264984227129337,0.3943217665615142,0.03154574132492116,0.11987381703470035,0.2630312144579752,-0.9647873238288129,5,1,2016-11-05 11:29:39,2016-11-05 11:26:38,186.0,317.0,0.5867507886435331,False,0,0,26.983333333333334
BHMBRCBRG02,1194,461,2016-11-05 10:59:39,0.3860971524288107,0.28391959798994976,0.17755443886097153,0.10217755443886095,0.20854271356783918,0.2630312144579752,-0.9647873238288129,5,1,2016-11-05 11:29:39,2016-11-05 11:26:38,565.0,1194.0,0.4731993299832496,False,0,0,26.983333333333334
Others-CCCPS98,3103,557,2016-11-05 10:59:39,0.1795037060908798,0.16629068643248468,0.15339993554624556,0.013213019658395109,0.026103770544634225,0.2630312144579752,-0.9647873238288129,5,1,2016-11-05 11:29:39,2016-11-05 11:26:38,583.0,3103.0,0.18788269416693523,False,0,0,26.983333333333334
Shopping,1920,551,2016-11-05 10:59:39,0.2869791666666667,0.26875,0.24375,0.018229166666666685,0.04322916666666668,0.2630312144579752,-0.9647873238288129,5,1,2016-11-05 11:29:39,2016-11-05 11:26:38,604.0,1920.0,0.3145833333333333,False,0,0,26.983333333333334
Others-CCCPS8,1322,459,2016-11-05 10:59:39,0.3472012102874433,0.32829046898638425,0.29122541603630864,0.01891074130105902,0.055975794251134636,0.2630312144579752,-0.9647873238288129,5,1,2016-11-05 11:29:39,2016-11-05 11:26:38,516.0,1322.0,0.3903177004538578,False,0,0,26.983333333333334
BHMNCPPLS01,450,69,2016-11-05 10:59:39,0.15333333333333332,0.14,0.10222222222222223,0.013333333333333308,0.05111111111111109,0.2630312144579752,-0.9647873238288129,5,1,2016-11-05 11:29:39,2016-11-05 11:26:38,93.0,450.0,0.20666666666666667,False,0,0,26.983333333333334
Others-CCCPS98,3103,666,2016-11-05 12:06:39,0.21463100225588141,,0.1795037060908798,,0.035127296165001626,-0.026176948307873177,-0.9996573249755573,5,1,2016-11-05 12:36:39,2016-11-05 12:26:41,694.0,3103.0,0.2236545278762488,False,0,0,20.033333333333335
Bull Ring,3053,2165,2016-11-05 12:06:39,0.7091385522436947,,0.5257124140189977,,0.183426138224697,-0.026176948307873177,-0.9996573249755573,5,1,2016-11-05 12:36:39,2016-11-05 12:26:41,2300.0,3053.0,0.7533573534228628,False,0,0,20.033333333333335
Others-CCCPS8,1322,615,2016-11-05 12:06:39,0.46520423600605143,,0.3472012102874433,,0.11800302571860816,-0.026176948307873177,-0.9996573249755573,5,1,2016-11-05 12:36:39,2016-11-05 12:26:41,644.0,1322.0,0.48714069591527986,False,0,0,20.033333333333335
NIA Car Parks,1268,97,2016-11-05 12:06:39,0.07649842271293375,,0.050473186119873815,,0.026025236593059935,-0.026176948307873177,-0.9996573249755573,5,1,2016-11-05 12:36:39,2016-11-05 12:26:41,96.0,1268.0,0.07570977917981073,False,0,0,20.033333333333335
Shopping,1920,664,2016-11-05 12:06:39,0.3458333333333333,,0.2869791666666667,,0.05885416666666665,-0.026176948307873177,-0.9996573249755573,5,1,2016-11-05 12:36:39,2016-11-05 12:26:41,709.0,1920.0,0.3692708333333333,False,0,0,20.033333333333335
Others-CCCPS105a,2009,975,2016-11-05 12:06:39,0.48531607765057244,,0.38078646092583374,,0.1045296167247387,-0.026176948307873177,-0.9996573249755573,5,1,2016-11-05 12:36:39,2016-11-05 12:26:41,1023.0,2009.0,0.5092085614733698,False,0,0,20.033333333333335
BHMMBMMBX01,687,360,2016-11-05 12:06:39,0.5240174672489083,,0.44541484716157204,,0.07860262008733626,-0.026176948307873177,-0.9996573249755573,5,1,2016-11-05 12:36:39,2016-11-05 12:26:41,379.0,687.0,0.5516739446870451,False,0,0,20.033333333333335
Others-CCCPS135a,3883,1149,2016-11-05 12:06:39,0.2959052279165594,,0.255472572753026,,0.04043265516353339,-0.026176948307873177,-0.9996573249755573,5,1,2016-11-05 12:36:39,2016-11-05 12:26:41,1226.0,3883.0,0.31573525624517124,False,0,0,20.033333333333335
Others-CCCPS202,2937,735,2016-11-05 12:06:39,0.25025536261491316,,0.2076949267960504,,0.04256043581886276,-0.026176948307873177,-0.9996573249755573,5,1,2016-11-05 12:36:39,2016-11-05 12:26:41,752.0,2937.0,0.2560435818862785,False,0,0,20.033333333333335
BHMNCPHST01,1200,365,2016-11-05 12:06:39,0.30416666666666664,,0.2475,,0.05666666666666664,-0.026176948307873177,-0.9996573249755573,5,1,2016-11-05 12:36:39,2016-11-05 12:26:41,391.0,1200.0,0.3258333333333333,False,0,0,20.033333333333335
BHMBCCPST01,317,208,2016-11-05 12:06:39,0.6561514195583596,,0.5141955835962145,,0.14195583596214512,-0.026176948307873177,-0.9996573249755573,5,1,2016-11-05 12:36:39,2016-11-05 12:26:41,224.0,317.0,0.7066246056782335,False,0,0,20.033333333333335
BHMBRCBRG03,849,387,2016-11-05 12:06:39,0.4558303886925795,,0.3250883392226148,,0.1307420494699647,-0.026176948307873177,-0.9996573249755573,5,1,2016-11-05 12:36:39,2016-11-05 12:26:41,407.0,849.0,0.4793875147232038,False,0,0,20.033333333333335
Others-CCCPS133,4675,2862,2016-11-05 12:06:39,0.612192513368984,,0.4633155080213904,,0.14887700534759357,-0.026176948307873177,-0.9996573249755573,5,1,2016-11-05 12:36:39,2016-11-05 12:26:41,3041.0,4675.0,0.6504812834224599,False,0,0,20.033333333333335
BHMBCCTHL01,387,278,2016-11-05 12:06:39,0.7183462532299741,,0.5271317829457365,,0.19121447028423766,-0.026176948307873177,-0.9996573249755573,5,1,2016-11-05 12:36:39,2016-11-05 12:26:41,282.0,387.0,0.7286821705426356,False,0,0,20.033333333333335
Broad Street,690,249,2016-11-05 12:06:39,0.36086956521739133,,0.3188405797101449,,0.04202898550724643,-0.026176948307873177,-0.9996573249755573,5,1,2016-11-05 12:36:39,2016-11-05 12:26:41,251.0,690.0,0.36376811594202896,False,0,0,20.033333333333335
BHMEURBRD01,470,180,2016-11-05 12:06:39,0.3829787234042553,,0.32340425531914896,,0.05957446808510636,-0.026176948307873177,-0.9996573249755573,5,1,2016-11-05 12:36:39,2016-11-05 12:26:41,181.0,470.0,0.3851063829787234,False,0,0,20.033333333333335
BHMEURBRD02,220,69,2016-11-05 12:06:39,0.31363636363636366,,0.3090909090909091,,0.004545454545454575,-0.026176948307873177,-0.9996573249755573,5,1,2016-11-05 12:36:39,2016-11-05 12:26:41,70.0,220.0,0.3181818181818182,False,0,0,20.033333333333335
NIA South,788,94,2016-11-05 12:06:39,0.11928934010152284,,0.06979695431472081,,0.049492385786802026,-0.026176948307873177,-0.9996573249755573,5,1,2016-11-05 12:36:39,2016-11-05 12:26:41,96.0,788.0,0.1218274111675127,False,0,0,20.033333333333335
BHMNCPPLS01,450,129,2016-11-05 12:06:39,0.2866666666666667,,0.15333333333333332,,0.13333333333333336,-0.026176948307873177,-0.9996573249755573,5,1,2016-11-05 12:36:39,2016-11-05 12:26:41,143.0,450.0,0.31777777777777777,False,0,0,20.033333333333335
Others-CCCPS119a,2803,376,2016-11-05 12:06:39,0.13414199072422406,,0.09596860506600072,,0.03817338565822334,-0.026176948307873177,-0.9996573249755573,5,1,2016-11-05 12:36:39,2016-11-05 12:26:41,378.0,2803.0,0.13485551195148054,False,0,0,20.033333333333335
BHMBRCBRG02,1194,767,2016-11-05 12:06:39,0.6423785594639866,,0.3860971524288107,,0.2562814070351759,-0.026176948307873177,-0.9996573249755573,5,1,2016-11-05 12:36:39,2016-11-05 12:26:41,880.0,1194.0,0.7370184254606366,False,0,0,20.033333333333335
